Time,Date,Year,Month,DoY,HoD,netShortWave,netLongWave,availableEnergy,airTemp,gradientTemp,windSpeed,vaporPressureDeficit,precipitation,green,plantHeight,soilCO2Flux0,soilCO2Flux1,soilWaterContent,soilWaterPotential
2024-10-08 07:30:00,2024-10-08,2024,10,282,7,178.03,-125.8,56.81,22.2,5.0,0.37,1.34,0.0,,0.66,2.66,2.0,0.111,3.57
2024-10-08 08:30:00,2024-10-08,2024,10,282,8,339.72,-149.3,191.69,23.5,7.3,0.74,1.39,0.0,,0.66,2.43,1.64,0.111,3.57
2024-10-08 09:30:00,2024-10-08,2024,10,282,9,484.27,-153.3,328.91,24.8,7.7,0.98,1.45,0.0,,0.66,2.1,1.11,0.111,3.57
2024-10-08 10:30:00,2024-10-08,2024,10,282,10,597.22,-154.9,438.06,25.4,7.8,1.0,1.48,0.0,,0.66,1.99,0.96,0.111,3.57
2024-10-08 11:30:00,2024-10-08,2024,10,282,11,657.43,-155.0,497.04,25.7,7.6,1.11,1.57,0.0,,0.66,2.03,0.95,0.111,3.57
2024-10-08 12:30:00,2024-10-08,2024,10,282,12,632.66,-152.2,474.76,25.8,7.0,1.22,1.62,0.0,,0.66,2.11,0.9,0.111,3.57
2024-10-08 13:30:00,2024-10-08,2024,10,282,13,110.73,-111.4,-5.14,24.9,1.8,1.09,1.48,0.0,,0.66,2.2,0.82,0.111,3.57
2024-10-08 14:30:00,2024-10-08,2024,10,282,14,27.97,-93.9,-67.38,23.6,-0.4,0.86,1.3,0.0,,0.66,2.37,0.86,0.111,3.57
2024-10-08 15:30:00,2024-10-08,2024,10,282,15,21.01,-86.9,-65.22,22.3,-0.9,0.26,1.13,0.0,,0.66,2.56,1.19,0.111,3.57
2024-10-08 16:30:00,2024-10-08,2024,10,282,16,14.23,-83.7,-67.29,21.2,-1.2,0.3,0.97,0.0,,0.66,2.49,1.3,0.111,3.57
2024-10-08 17:30:00,2024-10-08,2024,10,282,17,0.8,-79.9,-75.51,19.8,-1.4,0.34,0.82,0.0,,0.66,2.5,1.34,0.111,3.57
2024-10-08 18:30:00,2024-10-08,2024,10,282,18,0.0,-75.6,-70.46,17.0,-1.4,0.23,0.5,0.0,,0.66,2.3,1.41,0.111,3.57
2024-10-08 19:30:00,2024-10-08,2024,10,282,19,0.0,-73.7,-66.97,15.3,-1.2,0.27,0.35,0.0,,0.66,2.18,1.46,0.111,3.57
2024-10-08 20:30:00,2024-10-08,2024,10,282,20,0.0,-71.0,-63.16,14.0,-1.0,0.32,0.24,0.0,,0.66,2.24,1.52,0.111,3.57
2024-10-08 21:30:00,2024-10-08,2024,10,282,21,0.0,-45.7,-36.99,13.3,-0.7,0.42,0.16,0.0,,0.66,2.24,1.64,0.111,3.57
2024-10-08 22:30:00,2024-10-08,2024,10,282,22,0.0,-8.8,0.06,12.9,0.7,0.95,0.08,0.0,,0.66,2.3,1.41,0.111,3.57
2024-10-08 23:30:00,2024-10-08,2024,10,282,23,0.0,-6.5,2.28,12.6,0.8,0.91,0.05,0.0,,0.66,2.22,1.47,0.111,3.57
2024-10-09 00:30:00,2024-10-09,2024,10,283,0,0.0,-6.1,2.69,12.5,0.7,0.69,0.04,0.0,0.131,0.64,2.31,1.54,0.111,3.57
2024-10-09 01:30:00,2024-10-09,2024,10,283,1,0.0,-6.4,2.38,12.2,0.8,0.64,0.02,0.0,,0.64,2.39,1.66,0.111,3.57
2024-10-09 02:30:00,2024-10-09,2024,10,283,2,0.0,-8.3,0.67,12.0,0.8,0.59,0.02,0.0,,0.64,2.46,1.73,0.111,3.57
2024-10-09 03:30:00,2024-10-09,2024,10,283,3,0.0,-7.0,2.08,12.1,0.7,0.56,0.02,0.0,,0.64,2.4,1.79,0.111,3.57
2024-10-09 04:30:00,2024-10-09,2024,10,283,4,0.0,-5.1,4.0,12.0,0.8,0.77,0.01,0.0,,0.64,2.31,1.71,0.111,3.57
2024-10-09 05:30:00,2024-10-09,2024,10,283,5,0.0,-4.6,4.58,12.0,0.8,0.59,0.01,0.0,,0.64,2.35,1.68,0.111,3.57
2024-10-09 06:30:00,2024-10-09,2024,10,283,6,17.14,-9.4,16.82,11.8,1.0,0.41,0.0,0.0,,0.64,2.52,1.89,0.111,3.57
2024-10-09 07:30:00,2024-10-09,2024,10,283,7,76.45,-12.4,72.71,11.8,2.0,0.69,-0.0,0.0,,0.64,2.39,1.91,0.111,3.57
2024-10-09 08:30:00,2024-10-09,2024,10,283,8,256.14,-55.1,208.66,12.6,4.6,0.98,0.0,0.0,,0.64,2.45,1.74,0.111,3.57
2024-10-09 09:30:00,2024-10-09,2024,10,283,9,479.87,-118.4,366.81,15.4,6.8,1.23,0.1,0.0,,0.64,2.35,1.8,0.111,3.57
2024-10-09 10:30:00,2024-10-09,2024,10,283,10,531.79,-120.2,415.08,16.5,6.7,1.24,0.26,0.0,,0.64,2.19,1.68,0.111,3.57
2024-10-09 11:30:00,2024-10-09,2024,10,283,11,630.87,-130.8,502.1,18.0,7.2,1.26,0.44,0.0,,0.64,2.2,1.43,0.11,3.57
2024-10-09 12:30:00,2024-10-09,2024,10,283,12,607.4,-131.6,476.66,18.9,7.1,1.17,0.54,0.0,,0.64,2.17,1.27,0.11,3.57
2024-10-09 13:30:00,2024-10-09,2024,10,283,13,201.24,-94.8,107.02,18.8,3.2,1.14,0.51,0.0,,0.64,2.3,1.29,0.11,3.57
2024-10-09 14:30:00,2024-10-09,2024,10,283,14,57.44,-84.9,-25.5,18.8,0.4,1.1,0.56,0.0,,0.64,2.29,1.16,0.11,3.57
2024-10-09 15:30:00,2024-10-09,2024,10,283,15,49.13,-79.6,-27.11,17.7,0.5,0.59,0.46,0.0,,0.64,2.32,1.35,0.11,3.57
2024-10-09 16:30:00,2024-10-09,2024,10,283,16,12.99,-78.2,-60.99,17.4,-0.5,0.46,0.43,0.0,,0.64,2.45,1.59,0.111,3.58
2024-10-09 17:30:00,2024-10-09,2024,10,283,17,0.46,-69.1,-63.3,16.6,-1.0,0.41,0.38,0.0,,0.64,2.36,1.66,0.111,3.58
2024-10-09 18:30:00,2024-10-09,2024,10,283,18,0.0,-70.4,-64.17,17.4,-1.2,0.54,0.56,0.0,,0.64,2.31,1.65,0.111,3.58
2024-10-09 19:30:00,2024-10-09,2024,10,283,19,0.0,-62.4,-55.69,17.1,-1.1,0.46,0.56,0.0,,0.64,2.39,1.73,0.111,3.58
2024-10-09 20:30:00,2024-10-09,2024,10,283,20,0.0,-44.1,-37.24,17.2,-0.7,0.48,0.56,0.0,,0.64,2.27,1.82,0.111,3.58
2024-10-09 21:30:00,2024-10-09,2024,10,283,21,0.0,-57.8,-50.95,16.4,-1.0,0.49,0.46,0.0,,0.64,2.22,1.86,0.111,3.58
2024-10-09 22:30:00,2024-10-09,2024,10,283,22,0.0,-65.1,-57.85,16.0,-1.2,0.44,0.44,0.0,,0.64,2.24,1.88,0.111,3.58
2024-10-09 23:30:00,2024-10-09,2024,10,283,23,0.0,-68.8,-61.13,15.6,-1.2,0.58,0.39,0.0,,0.64,2.45,1.84,0.111,3.58
2024-10-10 00:30:00,2024-10-10,2024,10,284,0,0.0,-68.6,-60.8,15.6,-1.2,0.58,0.4,0.0,0.132,0.63,2.37,,0.111,3.58
2024-10-10 01:30:00,2024-10-10,2024,10,284,1,0.0,-65.9,-57.93,15.2,-1.0,0.62,0.35,0.0,,0.63,2.36,1.86,0.11,3.59
2024-10-10 02:30:00,2024-10-10,2024,10,284,2,0.0,-58.2,-50.16,15.3,-0.9,0.48,0.35,0.0,,0.63,,1.88,0.111,3.59
2024-10-10 03:30:00,2024-10-10,2024,10,284,3,0.0,-69.5,-61.45,14.5,-1.0,0.51,0.26,0.0,,0.63,2.33,1.81,0.111,3.59
2024-10-10 04:30:00,2024-10-10,2024,10,284,4,0.0,-72.2,-63.87,14.0,-1.0,0.52,0.23,0.0,,0.63,2.35,1.91,0.111,3.59
2024-10-10 05:30:00,2024-10-10,2024,10,284,5,0.0,-65.4,-56.87,13.6,-0.9,0.52,0.18,0.0,,0.63,2.5,1.95,0.111,3.57
2024-10-10 06:30:00,2024-10-10,2024,10,284,6,21.76,-53.0,-22.63,13.7,-0.5,0.49,0.17,0.0,,0.63,2.18,2.14,0.111,3.57
2024-10-10 07:30:00,2024-10-10,2024,10,284,7,151.19,-93.0,65.87,15.0,2.9,0.56,0.17,0.0,,0.63,2.47,2.15,0.11,3.57
2024-10-10 08:30:00,2024-10-10,2024,10,284,8,297.94,-111.4,191.81,16.6,5.8,0.77,0.26,0.0,,0.63,2.41,2.06,0.11,3.58
2024-10-10 09:30:00,2024-10-10,2024,10,284,9,412.55,-116.0,299.47,17.3,6.7,1.05,0.32,0.0,,0.63,2.4,1.83,0.11,3.58
2024-10-10 10:30:00,2024-10-10,2024,10,284,10,504.25,-121.4,384.29,18.4,7.0,1.06,0.49,0.0,,0.63,2.25,1.61,0.11,3.58
2024-10-10 11:30:00,2024-10-10,2024,10,284,11,534.3,-128.4,405.86,19.8,7.4,0.86,0.66,0.0,,0.63,2.13,1.49,0.11,3.58
2024-10-10 12:30:00,2024-10-10,2024,10,284,12,508.22,-122.9,384.26,20.0,6.4,1.15,0.69,0.0,,0.63,2.05,1.35,0.11,3.58
2024-10-10 13:30:00,2024-10-10,2024,10,284,13,122.87,-92.1,30.15,18.8,2.4,1.16,0.59,0.0,,0.63,2.17,1.22,0.11,3.58
2024-10-10 14:30:00,2024-10-10,2024,10,284,14,53.43,-84.1,-29.12,18.0,0.5,1.19,0.57,0.0,,0.63,2.05,1.08,0.11,3.58
2024-10-10 15:30:00,2024-10-10,2024,10,284,15,19.68,-81.2,-58.2,17.1,-0.3,0.6,0.51,0.0,,0.63,2.09,1.26,0.11,3.58
2024-10-10 16:30:00,2024-10-10,2024,10,284,16,13.15,-77.6,-59.98,16.7,-0.9,0.29,0.46,0.0,,0.63,1.97,1.54,0.11,3.59
2024-10-10 17:30:00,2024-10-10,2024,10,284,17,0.42,-72.8,-66.77,14.7,-1.1,0.38,0.29,0.0,,0.63,1.86,1.58,0.11,3.59
2024-10-10 18:30:00,2024-10-10,2024,10,284,18,0.0,-65.3,-58.29,13.5,-1.1,0.39,0.23,0.0,,0.63,1.8,1.6,0.11,3.59
2024-10-10 19:30:00,2024-10-10,2024,10,284,19,0.0,-72.2,-64.45,13.9,-1.1,0.45,0.34,0.0,,0.63,2.0,,0.11,3.59
2024-10-10 20:30:00,2024-10-10,2024,10,284,20,0.0,-69.5,-61.21,13.8,-1.6,0.42,0.41,0.0,,0.63,1.87,1.5,0.11,3.59
2024-10-10 21:30:00,2024-10-10,2024,10,284,21,0.0,-69.2,-60.38,13.8,-1.4,0.41,0.46,0.0,,0.63,2.05,1.47,0.11,3.59
2024-10-10 22:30:00,2024-10-10,2024,10,284,22,0.0,-69.4,-60.35,13.3,-1.3,0.5,0.39,0.0,,0.63,1.91,1.46,0.11,3.59
2024-10-10 23:30:00,2024-10-10,2024,10,284,23,0.0,-67.9,-58.89,12.7,-1.1,0.42,0.3,0.0,,0.63,2.02,1.61,0.11,3.59
2024-10-11 00:30:00,2024-10-11,2024,10,285,0,0.0,-65.3,-56.03,11.5,-1.0,0.32,0.19,0.0,0.129,0.62,1.86,1.65,0.11,3.59
2024-10-11 01:30:00,2024-10-11,2024,10,285,1,0.0,-53.8,-44.15,11.0,-1.0,0.4,0.16,0.0,,0.62,1.74,1.6,0.11,3.59
2024-10-11 02:30:00,2024-10-11,2024,10,285,2,0.0,-68.1,-58.39,12.4,-1.4,0.46,0.29,0.0,,0.62,1.97,1.59,0.11,3.59
2024-10-11 03:30:00,2024-10-11,2024,10,285,3,0.0,-68.2,-58.48,12.2,-1.6,0.44,0.3,0.0,,0.62,1.99,1.66,0.11,3.59
2024-10-11 04:30:00,2024-10-11,2024,10,285,4,0.0,-28.1,-18.23,10.6,0.0,0.3,0.15,0.0,,0.62,1.86,1.73,0.11,3.6
2024-10-11 05:30:00,2024-10-11,2024,10,285,5,0.0,-41.3,-31.94,10.1,-0.3,0.3,0.06,0.0,,0.62,1.86,1.81,0.11,3.6
2024-10-11 06:30:00,2024-10-11,2024,10,285,6,11.88,-14.4,7.1,10.0,0.4,0.3,0.06,0.0,,0.62,1.85,1.84,0.11,3.6
2024-10-11 07:30:00,2024-10-11,2024,10,285,7,153.39,-58.6,103.4,11.1,3.1,0.59,0.01,0.0,,0.62,2.15,1.77,0.11,3.6
2024-10-11 08:30:00,2024-10-11,2024,10,285,8,339.41,-113.1,232.5,13.9,5.9,1.05,0.12,0.0,,0.62,2.1,1.78,0.11,3.6
2024-10-11 09:30:00,2024-10-11,2024,10,285,9,484.49,-124.9,363.16,15.2,7.0,1.33,0.27,0.0,,0.62,2.05,1.53,0.11,3.6
2024-10-11 10:30:00,2024-10-11,2024,10,285,10,584.65,-133.0,453.51,16.4,7.4,1.1,0.39,0.0,,0.62,1.91,1.27,0.11,3.61
2024-10-11 11:30:00,2024-10-11,2024,10,285,11,650.27,-145.6,504.95,18.4,8.0,1.12,0.59,0.0,,0.62,1.84,1.18,0.11,3.61
2024-10-11 12:30:00,2024-10-11,2024,10,285,12,618.51,-145.5,471.95,19.1,7.3,1.24,0.69,0.0,,0.62,1.74,1.14,0.11,3.61
2024-10-11 13:30:00,2024-10-11,2024,10,285,13,39.12,-97.5,-58.68,18.1,0.7,1.48,0.66,0.0,,0.62,1.8,0.96,0.11,3.61
2024-10-11 14:30:00,2024-10-11,2024,10,285,14,33.23,-88.8,-53.01,17.5,-0.3,1.55,0.88,0.0,,0.62,1.77,0.87,0.11,3.61
2024-10-11 15:30:00,2024-10-11,2024,10,285,15,23.07,-85.0,-57.6,16.0,-0.3,1.19,0.69,0.0,,0.62,1.8,0.99,0.11,3.61
2024-10-11 16:30:00,2024-10-11,2024,10,285,16,36.83,-77.2,-35.31,15.1,0.0,1.0,0.59,0.0,,0.62,1.78,1.08,0.11,3.61
2024-10-11 17:30:00,2024-10-11,2024,10,285,17,1.71,-77.3,-69.81,13.9,-1.0,0.66,0.49,0.0,,0.62,1.86,1.13,0.11,3.62
2024-10-11 18:30:00,2024-10-11,2024,10,285,18,0.0,-74.3,-67.36,12.8,-1.0,0.53,0.43,0.0,,0.62,1.74,1.28,0.11,3.62
2024-10-11 19:30:00,2024-10-11,2024,10,285,19,0.0,-74.0,-66.38,12.7,-0.9,0.63,0.41,0.0,,0.62,1.78,1.25,0.11,3.62
2024-10-11 20:30:00,2024-10-11,2024,10,285,20,0.0,-72.5,-64.51,12.2,-1.0,0.52,0.32,0.0,,0.62,1.87,1.43,0.11,3.62
2024-10-11 21:30:00,2024-10-11,2024,10,285,21,0.0,-68.3,-60.12,12.5,-0.8,0.53,0.25,0.0,,0.62,1.8,1.45,0.11,3.62
2024-10-11 22:30:00,2024-10-11,2024,10,285,22,0.0,-31.2,-23.47,13.1,-0.1,0.44,0.16,0.0,,0.62,1.84,1.65,0.11,3.62
2024-10-11 23:30:00,2024-10-11,2024,10,285,23,0.0,-5.4,1.02,13.7,0.5,0.78,0.09,0.0,,0.62,1.98,1.6,0.11,3.62
2024-10-12 00:30:00,2024-10-12,2024,10,286,0,0.0,-4.5,1.16,13.6,0.6,0.9,0.05,0.0,0.129,0.61,1.89,1.45,0.11,3.63
2024-10-12 01:30:00,2024-10-12,2024,10,286,1,0.0,-2.9,2.42,13.4,0.5,0.71,0.03,0.0,,0.61,1.99,1.42,0.11,3.63
2024-10-12 02:30:00,2024-10-12,2024,10,286,2,0.0,-2.3,2.88,13.3,0.5,0.77,0.02,0.0,,0.61,1.87,1.35,0.11,3.63
2024-10-12 03:30:00,2024-10-12,2024,10,286,3,0.0,-2.4,2.77,13.3,0.5,0.34,0.01,0.0,,0.61,1.93,1.51,0.11,3.63
2024-10-12 04:30:00,2024-10-12,2024,10,286,4,0.0,-2.3,2.82,13.4,0.4,0.44,0.01,0.0,,0.61,1.84,1.53,0.11,3.63
2024-10-12 05:30:00,2024-10-12,2024,10,286,5,0.0,-1.9,2.99,13.6,0.4,0.4,0.01,0.0,,0.61,1.84,1.51,0.11,3.63
2024-10-12 06:30:00,2024-10-12,2024,10,286,6,5.74,-1.7,8.88,13.6,0.4,0.56,0.0,0.0,,0.61,1.89,1.47,0.11,3.63
2024-10-12 07:30:00,2024-10-12,2024,10,286,7,35.45,-1.9,38.28,13.3,0.9,0.6,0.0,0.0,,0.61,1.88,1.4,0.11,3.64
2024-10-12 08:30:00,2024-10-12,2024,10,286,8,66.51,-1.1,69.67,13.3,1.5,0.69,0.0,0.0,,0.61,1.93,1.46,0.11,3.64
2024-10-12 09:30:00,2024-10-12,2024,10,286,9,245.69,-31.0,218.05,14.4,3.1,0.9,0.01,0.0,,0.61,1.92,1.42,0.11,3.64
2024-10-12 10:30:00,2024-10-12,2024,10,286,10,341.53,-49.8,292.86,16.6,4.6,1.22,0.14,0.0,,0.61,1.8,1.07,0.11,3.64
2024-10-12 11:30:00,2024-10-12,2024,10,286,11,573.16,-91.3,481.09,18.5,6.5,1.57,0.31,0.0,,0.61,1.51,0.79,0.11,3.64
2024-10-12 12:30:00,2024-10-12,2024,10,286,12,585.3,-102.6,480.25,19.5,6.0,1.78,0.38,0.0,,0.61,1.45,0.7,0.11,3.64
2024-10-12 13:30:00,2024-10-12,2024,10,286,13,162.93,-46.0,114.32,19.6,2.8,1.49,0.41,0.0,,0.61,1.6,0.8,0.11,3.64
2024-10-12 14:30:00,2024-10-12,2024,10,286,14,69.45,-18.1,49.65,18.5,1.8,0.78,0.31,0.0,,0.61,1.7,1.02,0.11,3.64
2024-10-12 15:30:00,2024-10-12,2024,10,286,15,92.79,-17.9,73.89,18.0,2.2,1.04,0.19,0.0,,0.61,1.73,1.02,0.11,3.64
2024-10-12 16:30:00,2024-10-12,2024,10,286,16,19.29,-11.0,7.77,17.6,1.1,0.74,0.14,0.0,,0.61,1.79,1.05,0.11,3.65
2024-10-12 17:30:00,2024-10-12,2024,10,286,17,1.63,-7.6,-5.53,17.1,0.7,0.57,0.1,0.0,,0.61,1.8,1.16,0.11,3.65
2024-10-12 18:30:00,2024-10-12,2024,10,286,18,0.0,-6.1,-4.93,16.7,0.7,0.51,0.06,0.0,,0.61,1.84,1.22,0.11,3.65
2024-10-12 19:30:00,2024-10-12,2024,10,286,19,0.0,-5.4,-3.84,16.6,0.7,0.33,0.04,0.0,,0.61,1.72,1.32,0.11,3.65
2024-10-12 20:30:00,2024-10-12,2024,10,286,20,0.0,-14.7,-12.84,16.6,0.4,0.3,0.04,0.0,,0.61,1.71,1.38,0.11,3.65
2024-10-12 21:30:00,2024-10-12,2024,10,286,21,0.0,-5.1,-3.03,16.6,0.5,0.27,0.03,0.0,,0.61,1.82,1.42,0.11,3.65
2024-10-12 22:30:00,2024-10-12,2024,10,286,22,0.0,-22.1,-19.96,16.4,0.1,0.22,0.02,0.0,,0.61,1.75,1.45,0.11,3.65
2024-10-12 23:30:00,2024-10-12,2024,10,286,23,0.0,-21.6,-19.54,16.2,-0.2,0.27,0.05,0.0,,0.61,1.72,1.46,0.11,3.65
2024-10-13 00:30:00,2024-10-13,2024,10,287,0,0.0,-3.5,-0.89,16.4,0.4,0.19,0.03,0.0,,0.6,1.67,,0.11,3.65
2024-10-13 01:30:00,2024-10-13,2024,10,287,1,0.0,-4.5,-2.01,16.8,0.2,0.35,0.04,0.0,,0.6,1.74,1.46,0.11,3.65
2024-10-13 02:30:00,2024-10-13,2024,10,287,2,0.0,-6.5,-4.11,17.3,0.1,0.44,0.08,0.0,,0.6,1.89,1.39,0.11,3.65
2024-10-13 03:30:00,2024-10-13,2024,10,287,3,0.0,-14.0,-11.65,17.2,0.0,0.35,0.09,0.0,,0.6,1.84,1.47,0.11,3.65
2024-10-13 04:30:00,2024-10-13,2024,10,287,4,0.0,-37.6,-35.1,16.9,-0.4,0.41,0.09,0.0,,0.6,1.82,1.42,0.11,3.65
2024-10-13 05:30:00,2024-10-13,2024,10,287,5,0.0,-45.7,-42.57,16.2,-0.9,0.36,0.1,0.0,,0.6,1.68,1.45,0.11,3.65
2024-10-13 06:30:00,2024-10-13,2024,10,287,6,18.74,-36.1,-13.43,15.7,-0.1,0.33,0.08,0.0,,0.6,1.58,1.47,0.11,3.65
2024-10-13 07:30:00,2024-10-13,2024,10,287,7,66.47,-52.4,17.34,16.2,1.2,0.28,0.01,0.0,,0.6,1.84,1.58,0.11,3.66
2024-10-13 08:30:00,2024-10-13,2024,10,287,8,135.85,-31.9,106.12,16.6,2.4,0.6,0.0,0.0,,0.6,1.8,1.3,0.11,3.66
2024-10-13 09:30:00,2024-10-13,2024,10,287,9,348.27,-56.6,291.51,18.8,5.4,1.21,0.06,0.0,,0.6,1.56,0.8,0.11,3.66
2024-10-13 10:30:00,2024-10-13,2024,10,287,10,242.51,-50.5,189.98,19.3,3.8,1.05,0.16,0.0,,0.6,1.5,0.82,0.11,3.66
2024-10-13 11:30:00,2024-10-13,2024,10,287,11,381.79,-70.9,308.11,20.6,5.0,1.01,0.39,0.0,,0.6,1.57,0.74,0.11,3.66
2024-10-13 12:30:00,2024-10-13,2024,10,287,12,358.84,-69.4,285.55,21.2,5.1,0.98,0.48,0.0,,0.6,1.47,0.77,0.11,3.66
2024-10-13 13:30:00,2024-10-13,2024,10,287,13,54.12,-82.6,-32.01,22.1,0.6,1.03,0.65,0.0,,0.6,1.56,0.88,0.11,3.66
2024-10-13 14:30:00,2024-10-13,2024,10,287,14,28.95,-77.6,-50.38,21.3,-0.3,1.22,0.57,0.0,,0.6,1.62,0.91,0.11,3.66
2024-10-13 15:30:00,2024-10-13,2024,10,287,15,19.63,-74.4,-55.24,19.9,-0.3,1.0,0.44,0.0,,0.6,1.69,0.89,0.11,3.66
2024-10-13 16:30:00,2024-10-13,2024,10,287,16,12.55,-69.2,-56.0,18.3,-0.7,0.43,0.31,0.0,,0.6,1.56,0.95,0.11,3.66
2024-10-13 17:30:00,2024-10-13,2024,10,287,17,0.15,-64.4,-62.31,17.3,-1.1,0.36,0.26,0.0,,0.6,1.62,1.08,0.11,3.66
2024-10-13 18:30:00,2024-10-13,2024,10,287,18,0.0,-64.6,-61.56,17.3,-1.1,0.48,0.28,0.0,,0.6,1.51,1.11,0.11,3.66
2024-10-13 19:30:00,2024-10-13,2024,10,287,19,0.0,-64.0,-60.46,16.9,-1.5,0.36,0.25,0.0,,0.6,1.58,1.2,0.11,3.66
2024-10-13 20:30:00,2024-10-13,2024,10,287,20,0.0,-64.0,-59.75,16.4,-1.4,0.44,0.24,0.0,,0.6,1.54,,0.11,3.67
2024-10-13 21:30:00,2024-10-13,2024,10,287,21,0.0,-64.4,-59.69,15.9,-1.5,0.44,0.26,0.0,,0.6,1.57,1.21,0.11,3.67
2024-10-13 22:30:00,2024-10-13,2024,10,287,22,0.0,-63.7,-58.51,15.4,-1.6,0.38,0.24,0.0,,0.6,1.73,1.22,0.11,3.67
2024-10-13 23:30:00,2024-10-13,2024,10,287,23,0.0,-36.0,-30.53,13.9,-0.5,0.33,0.1,0.0,,0.6,1.64,1.28,0.11,3.67
2024-10-14 00:30:00,2024-10-14,2024,10,288,0,0.0,-16.0,-10.6,13.6,-0.2,0.25,0.04,0.0,0.127,0.59,1.64,1.37,0.11,3.67
2024-10-14 01:30:00,2024-10-14,2024,10,288,1,0.0,-22.4,-16.64,13.0,-0.5,0.33,0.05,0.0,,0.59,1.54,1.31,0.11,3.67
2024-10-14 02:30:00,2024-10-14,2024,10,288,2,0.0,-10.7,-4.62,13.0,-0.2,0.23,0.05,0.0,,0.59,1.55,1.38,0.11,3.67
2024-10-14 03:30:00,2024-10-14,2024,10,288,3,0.0,-2.9,2.7,12.9,0.4,0.28,0.01,0.0,,0.59,1.67,1.41,0.11,3.67
2024-10-14 04:30:00,2024-10-14,2024,10,288,4,0.0,-2.6,2.76,12.8,0.4,0.25,0.0,0.0,,0.59,1.63,1.32,0.11,3.67
2024-10-14 05:30:00,2024-10-14,2024,10,288,5,0.0,-2.8,2.25,12.5,0.5,0.28,0.0,0.0,,0.59,1.63,1.33,0.11,3.68
2024-10-14 06:30:00,2024-10-14,2024,10,288,6,7.1,-2.7,9.77,12.3,0.6,0.43,-0.0,0.0,,0.59,1.59,1.25,0.11,3.68
2024-10-14 07:30:00,2024-10-14,2024,10,288,7,63.22,-2.7,65.77,12.2,1.4,0.33,0.0,0.0,,0.59,1.57,1.23,0.11,3.68
2024-10-14 08:30:00,2024-10-14,2024,10,288,8,135.97,-10.3,130.02,12.4,2.7,0.61,0.0,0.0,,0.59,1.63,1.27,0.11,3.68
2024-10-14 09:30:00,2024-10-14,2024,10,288,9,235.94,-36.8,202.32,13.0,4.3,0.97,-0.0,0.0,,0.59,1.64,1.13,0.11,3.68
2024-10-14 10:30:00,2024-10-14,2024,10,288,10,516.49,-104.2,414.15,15.2,6.3,1.13,0.08,0.0,,0.59,1.53,0.91,0.11,3.68
2024-10-14 11:30:00,2024-10-14,2024,10,288,11,630.63,-125.8,504.85,17.2,7.2,1.36,0.26,0.0,,0.59,1.37,0.71,0.11,3.68
2024-10-14 12:30:00,2024-10-14,2024,10,288,12,612.36,-129.6,481.45,18.6,6.4,1.33,0.43,0.0,,0.59,1.28,0.68,0.11,3.69
2024-10-14 13:30:00,2024-10-14,2024,10,288,13,33.19,-90.5,-58.3,18.8,0.5,1.43,0.47,0.0,,0.59,1.37,0.72,0.11,3.69
2024-10-14 14:30:00,2024-10-14,2024,10,288,14,25.2,-82.6,-56.56,17.6,-0.3,1.17,0.41,0.0,,0.59,1.4,0.71,0.11,3.69
2024-10-14 15:30:00,2024-10-14,2024,10,288,15,18.95,-78.4,-57.44,16.8,-0.6,0.59,0.35,0.0,,0.59,1.49,0.86,0.11,3.69
2024-10-14 16:30:00,2024-10-14,2024,10,288,16,12.17,-73.7,-58.64,15.8,-1.0,0.35,0.27,0.0,,0.59,1.52,0.99,0.11,3.69
2024-10-14 17:30:00,2024-10-14,2024,10,288,17,0.0,-69.5,-65.65,14.6,-0.8,0.44,0.19,0.0,,0.59,1.43,1.0,0.11,3.69
2024-10-14 18:30:00,2024-10-14,2024,10,288,18,0.0,-61.7,-57.13,13.9,-0.8,0.43,0.15,0.0,,0.59,1.53,1.04,0.11,3.69
2024-10-14 19:30:00,2024-10-14,2024,10,288,19,0.0,-41.4,-36.26,13.4,-0.7,0.43,0.11,0.0,,0.59,1.52,1.14,0.11,3.69
2024-10-14 20:30:00,2024-10-14,2024,10,288,20,0.0,-31.2,-25.82,13.4,-0.7,0.53,0.11,0.0,,0.59,1.55,1.05,0.11,3.69
2024-10-14 21:30:00,2024-10-14,2024,10,288,21,0.0,-25.9,-20.28,13.5,-0.9,0.52,0.13,0.0,,0.59,1.46,1.15,0.11,3.69
2024-10-14 22:30:00,2024-10-14,2024,10,288,22,0.0,-15.9,-10.41,13.1,-0.1,0.47,0.05,0.0,,0.59,1.54,1.15,0.11,3.69
2024-10-14 23:30:00,2024-10-14,2024,10,288,23,0.0,-23.5,-18.2,12.8,-0.7,0.44,0.06,0.0,,0.59,1.48,1.13,0.11,3.69
2024-10-15 00:30:00,2024-10-15,2024,10,289,0,0.0,-19.4,-13.4,12.8,-1.0,0.32,0.07,0.0,0.121,0.58,1.46,1.24,0.11,3.7
2024-10-15 01:30:00,2024-10-15,2024,10,289,1,0.0,-11.2,-5.02,12.3,-0.4,0.35,0.04,0.0,,0.58,1.42,1.27,0.11,3.7
2024-10-15 02:30:00,2024-10-15,2024,10,289,2,0.0,-18.3,-12.35,13.0,-0.7,0.7,0.09,0.0,,0.58,1.42,1.09,0.11,3.7
2024-10-15 03:30:00,2024-10-15,2024,10,289,3,0.0,-16.8,-10.85,13.0,-1.2,0.44,0.06,0.0,,0.58,,1.23,0.11,3.7
